id,model,answer,confidence,explanation,latency_ms,prompt_tokens,completion_tokens,total_tokens,explain_len_chars,explain_len_words,raw,error
1,google/gemini-2.5-flash,3,4,انفساخ همواره قهری است، اما سبب آن می‌تواند ارادی باشد، مانند شرط فاسخ در قرارداد.,1759,1432,37,1469,82,15,"{""explanation"":""انفساخ همواره قهری است، اما سبب آن می‌تواند ارادی باشد، مانند شرط فاسخ در قرارداد."",""answer"":""3"",""confidence"":4}",
2,google/gemini-2.5-flash,2,4,طبق ماده 14 قانون بیمه اجباری، بیمه‌گر مسئول جبران خسارات بدنی وارد به راننده مقصر تا سقف تعهدات بیمه‌نامه و خسارات بدنی وارد به زیان‌دیده (شخص ب) بدون سقف و همچنین خسارات مالی وارد به وسیله نقلیه زیان‌دیده تا سقف تعهدات است.,1256,1547,90,1637,225,42,"{""explanation"":""طبق ماده 14 قانون بیمه اجباری، بیمه‌گر مسئول جبران خسارات بدنی وارد به راننده مقصر تا سقف تعهدات بیمه‌نامه و خسارات بدنی وارد به زیان‌دیده (شخص ب) بدون سقف و همچنین خسارات مالی وارد به وسیله نقلیه زیان‌دیده تا سقف تعهدات است."",""answer"":""2"",""confidence"":4}",
3,google/gemini-2.5-flash,4,4,تصرف به تنهایی در مواردی مانند حیازت مباحات، می‌تواند سبب تملک باشد، مشروط بر اینکه همراه با قصد تملک باشد.,899,1434,48,1482,107,20,"{""explanation"":""تصرف به تنهایی در مواردی مانند حیازت مباحات، می‌تواند سبب تملک باشد، مشروط بر اینکه همراه با قصد تملک باشد."",""answer"":""4"",""confidence"":4}",
4,google/gemini-2.5-flash,1,4,طبق ماده 10 قانون بیمه اجباری خسارات واردشده به شخص ثالث در اثر حوادث ناشی از وسایل نقلیه، در مواردی که دیه زن بیش از دیه مرد باشد، مابه‌التفاوت آن توسط صندوق تأمین خسارت‌های بدنی پرداخت می‌شود.,1696,1493,77,1570,194,37,"{""explanation"":""طبق ماده 10 قانون بیمه اجباری خسارات واردشده به شخص ثالث در اثر حوادث ناشی از وسایل نقلیه، در مواردی که دیه زن بیش از دیه مرد باشد، مابه‌التفاوت آن توسط صندوق تأمین خسارت‌های بدنی پرداخت می‌شود."",""answer"":""1"",""confidence"":4}",
5,google/gemini-2.5-flash,3,4,وکالت در طلاق می‌تواند به صورت شرط فعل یا شرط نتیجه در ضمن عقد نکاح یا هر عقد لازم دیگری قرار گیرد.,681,1411,38,1449,99,22,"{""explanation"":""وکالت در طلاق می‌تواند به صورت شرط فعل یا شرط نتیجه در ضمن عقد نکاح یا هر عقد لازم دیگری قرار گیرد."",""answer"":""3"",""confidence"":4}",
6,google/gemini-2.5-flash,2,4,در هر دو عقد هبه و وصیت تملیکی، موصی‌له یا متهب می‌توانند غیرمحصور باشند، مانند هبه به فقرا یا وصیت برای امور خیریه.,910,1478,55,1533,116,23,"{""explanation"":""در هر دو عقد هبه و وصیت تملیکی، موصی‌له یا متهب می‌توانند غیرمحصور باشند، مانند هبه به فقرا یا وصیت برای امور خیریه."",""answer"":""2"",""confidence"":4}",
7,google/gemini-2.5-flash,4,4,در ضمان ضم ذمه به ذمه، هر ضامن به نسبت سهم خود مسئول است و مسئولیت تضامنی وجود ندارد، مگر اینکه شرط شده باشد.,814,1466,49,1515,109,24,"{""explanation"":""در ضمان ضم ذمه به ذمه، هر ضامن به نسبت سهم خود مسئول است و مسئولیت تضامنی وجود ندارد، مگر اینکه شرط شده باشد."",""answer"":""4"",""confidence"":4}",
8,google/gemini-2.5-flash,4,4,مطابق ماده 700 قانون مدنی، حواله با قبول محال‌علیه لازم می‌شود و محال‌علیه نمی‌تواند به عدم بدهکاری خود به محیل استناد کند. بنابراین، فروشنده می‌تواند وجه حواله را از محال‌علیه مطالبه کند و حق فسخ معامله را ندارد.,1254,1544,84,1628,213,38,"{""explanation"":""مطابق ماده 700 قانون مدنی، حواله با قبول محال‌علیه لازم می‌شود و محال‌علیه نمی‌تواند به عدم بدهکاری خود به محیل استناد کند. بنابراین، فروشنده می‌تواند وجه حواله را از محال‌علیه مطالبه کند و حق فسخ معامله را ندارد."",""answer"":""4"",""confidence"":4}",
9,google/gemini-2.5-flash,2,4,مطابق ماده 12 قانون مسئولیت مدنی، کارفرما در صورتی مسئول جبران خسارت ناشی از فعل کارگر نیست که ثابت کند تمام احتیاط‌های لازم را به عمل آورده است.,1001,1501,58,1559,145,28,"{""explanation"":""مطابق ماده 12 قانون مسئولیت مدنی، کارفرما در صورتی مسئول جبران خسارت ناشی از فعل کارگر نیست که ثابت کند تمام احتیاط‌های لازم را به عمل آورده است."",""answer"":""2"",""confidence"":4}",
10,google/gemini-2.5-flash,2,4,مطابق ماده 1192 قانون مدنی، وصی نمی‌تواند انجام مورد وصایت را به دیگری واگذار کند، مگر اینکه موصی به او اذن داده باشد. همچنین، وصی نمی‌تواند برای بعد از فوت خود وصی تعیین کند.,1174,1525,70,1595,175,34,"{""explanation"":""مطابق ماده 1192 قانون مدنی، وصی نمی‌تواند انجام مورد وصایت را به دیگری واگذار کند، مگر اینکه موصی به او اذن داده باشد. همچنین، وصی نمی‌تواند برای بعد از فوت خود وصی تعیین کند."",""answer"":""2"",""confidence"":4}",
