id,model,answer,confidence,explanation,latency_ms,prompt_tokens,completion_tokens,total_tokens,explain_len_chars,explain_len_words,raw,error
1,google/gemini-2.5-flash,3,4,انفساخ همواره به صورت قهری و خارج از اراده طرفین رخ می‌دهد، اما سبب ایجاد آن می‌تواند ارادی باشد، مانند شرط فاسخ در قرارداد.,2258,523,49,572,124,24,"{""explanation"":""انفساخ همواره به صورت قهری و خارج از اراده طرفین رخ می‌دهد، اما سبب ایجاد آن می‌تواند ارادی باشد، مانند شرط فاسخ در قرارداد."",""answer"":""3"",""confidence"":4}",
2,google/gemini-2.5-flash,2,4,طبق ماده 13 قانون بیمه اجباری خسارات واردشده به شخص ثالث در اثر حوادث ناشی از وسایل نقلیه، بیمه‌گر مکلف به جبران خسارت‌های بدنی واردشده به راننده مسبب حادثه (شخص الف) تا سقف تعهدات بیمه‌نامه و خسارت‌های بدنی واردشده به اشخاص ثالث (شخص ب) بدون لحاظ سقف تعهدات و همچنین خسارت‌های مالی واردشده به وسیله نقلیه شخص ثالث (موتورسیکلت) تا سقف تعهدات بیمه‌نامه است.,1643,638,138,776,356,64,"{""explanation"":""طبق ماده 13 قانون بیمه اجباری خسارات واردشده به شخص ثالث در اثر حوادث ناشی از وسایل نقلیه، بیمه‌گر مکلف به جبران خسارت‌های بدنی واردشده به راننده مسبب حادثه (شخص الف) تا سقف تعهدات بیمه‌نامه و خسارت‌های بدنی واردشده به اشخاص ثالث (شخص ب) بدون لحاظ سقف تعهدات و همچنین خسارت‌های مالی واردشده به وسیله نقلیه شخص ثالث (موتورسیکلت) تا سقف تعهدات بیمه‌نامه است."",""answer"":""2"",""confidence"":4}",
3,google/gemini-2.5-flash,4,4,تصرف به تنهایی در مواردی مانند حیازت مباحات، سبب تملک است و ماده 160 قانون مدنی نیز تصرف را از اسباب تملک برشمرده است.,821,525,58,583,118,24,"{""explanation"":""تصرف به تنهایی در مواردی مانند حیازت مباحات، سبب تملک است و ماده 160 قانون مدنی نیز تصرف را از اسباب تملک برشمرده است."",""answer"":""4"",""confidence"":4}",
4,google/gemini-2.5-flash,4,4,مطابق ماده ۳ قانون بیمه اجباری خسارات واردشده به شخص ثالث در اثر حوادث ناشی از وسایل نقلیه، در حوادث رانندگی منجر به فوت یا صدمه بدنی، بیمه شخص ثالث مسئول جبران خسارت است. در این مورد خاص، با توجه به اینکه پزشک تحت پوشش کامل بیمه مسئولیت مدنی ناشی از تقصیر حرفه‌ای است، بیمه‌گر مسئول پرداخت دیه خواهد بود.,1335,584,109,693,305,60,"{""explanation"":""مطابق ماده ۳ قانون بیمه اجباری خسارات واردشده به شخص ثالث در اثر حوادث ناشی از وسایل نقلیه، در حوادث رانندگی منجر به فوت یا صدمه بدنی، بیمه شخص ثالث مسئول جبران خسارت است. در این مورد خاص، با توجه به اینکه پزشک تحت پوشش کامل بیمه مسئولیت مدنی ناشی از تقصیر حرفه‌ای است، بیمه‌گر مسئول پرداخت دیه خواهد بود."",""answer"":""4"",""confidence"":4}",
5,google/gemini-2.5-flash,3,4,وکالت در طلاق می‌تواند به صورت شرط نتیجه (مانند اینکه زن وکیل زوج در طلاق باشد) یا شرط فعل (مانند اینکه زوج به زن وکالت در طلاق بدهد) ضمن عقد نکاح یا هر عقد لازم دیگری گنجانده شود. این امر از قواعد عمومی مربوط به شروط ضمن عقد و وکالت تبعیت می‌کند.,1047,502,89,591,247,52,"{""explanation"":""وکالت در طلاق می‌تواند به صورت شرط نتیجه (مانند اینکه زن وکیل زوج در طلاق باشد) یا شرط فعل (مانند اینکه زوج به زن وکالت در طلاق بدهد) ضمن عقد نکاح یا هر عقد لازم دیگری گنجانده شود. این امر از قواعد عمومی مربوط به شروط ضمن عقد و وکالت تبعیت می‌کند."",""answer"":""3"",""confidence"":4}",
6,google/gemini-2.5-flash,2,4,طبق ماده ۸۲۷ قانون مدنی، وصیت تملیکی و هبه هر دو می‌توانند به نفع اشخاص غیر محصور (مانند امور خیریه) واقع شوند. این امر یکی از شباهت‌های مهم بین این دو عمل حقوقی است.,979,569,69,638,166,34,"{""explanation"":""طبق ماده ۸۲۷ قانون مدنی، وصیت تملیکی و هبه هر دو می‌توانند به نفع اشخاص غیر محصور (مانند امور خیریه) واقع شوند. این امر یکی از شباهت‌های مهم بین این دو عمل حقوقی است."",""answer"":""2"",""confidence"":4}",
7,google/gemini-2.5-flash,1,4,مطابق ماده ۶۵۸ قانون مدنی، در عاریه طلا و نقره، مستعیر ضامن تلف و نقص است، حتی اگر ناشی از تقصیر او نباشد. در صورت تعدد مستعیرین، مسئولیت آنها تضامنی است، مگر اینکه شرط خلاف شده باشد. بنابراین، مسئولیت آنها تضامنی است نه تسهیمی.,1198,557,92,649,228,44,"{""explanation"":""مطابق ماده ۶۵۸ قانون مدنی، در عاریه طلا و نقره، مستعیر ضامن تلف و نقص است، حتی اگر ناشی از تقصیر او نباشد. در صورت تعدد مستعیرین، مسئولیت آنها تضامنی است، مگر اینکه شرط خلاف شده باشد. بنابراین، مسئولیت آنها تضامنی است نه تسهیمی."",""answer"":""1"",""confidence"":4}",
8,google/gemini-2.5-flash,4,4,طبق ماده ۷۰۱ قانون مدنی، حواله با قبول محال‌علیه و محتال لازم می‌شود و محال‌علیه نمی‌تواند به عدم مدیونیت خود به محیل استناد کند. بنابراین، فروشنده (محتال) می‌تواند برای دریافت مبلغ حواله علیه محال‌علیه اقامه دعوا کند و حق فسخ معامله را ندارد زیرا ثمن به وسیله حواله پرداخت شده است.,1266,635,108,743,282,51,"{""explanation"":""طبق ماده ۷۰۱ قانون مدنی، حواله با قبول محال‌علیه و محتال لازم می‌شود و محال‌علیه نمی‌تواند به عدم مدیونیت خود به محیل استناد کند. بنابراین، فروشنده (محتال) می‌تواند برای دریافت مبلغ حواله علیه محال‌علیه اقامه دعوا کند و حق فسخ معامله را ندارد زیرا ثمن به وسیله حواله پرداخت شده است."",""answer"":""4"",""confidence"":4}",
9,google/gemini-2.5-flash,2,4,مطابق ماده ۱۲ قانون مسئولیت مدنی، کارفرما در صورتی مسئول جبران خسارات وارده از ناحیه کارگر به اشخاص ثالث است که ثابت نشود تمام احتیاط‌هایی را که اوضاع و احوال قضیه ایجاب می‌نموده به عمل آورده است. بنابراین، اگر کارفرما ثابت کند که تمام احتیاط‌های لازم را انجام داده، مسئولیتی نخواهد داشت.,1202,592,101,693,288,52,"{""explanation"":""مطابق ماده ۱۲ قانون مسئولیت مدنی، کارفرما در صورتی مسئول جبران خسارات وارده از ناحیه کارگر به اشخاص ثالث است که ثابت نشود تمام احتیاط‌هایی را که اوضاع و احوال قضیه ایجاب می‌نموده به عمل آورده است. بنابراین، اگر کارفرما ثابت کند که تمام احتیاط‌های لازم را انجام داده، مسئولیتی نخواهد داشت."",""answer"":""2"",""confidence"":4}",
10,google/gemini-2.5-flash,2,4,مطابق ماده ۸۳۵ قانون مدنی، وصی نمی‌تواند انجام مورد وصایت را به دیگری واگذار کند، مگر اینکه موصی به او اذن داده باشد. همچنین، وصی نمی‌تواند برای بعد از فوت خود وصی دیگری تعیین کند.,1136,616,69,685,180,35,"{""explanation"":""مطابق ماده ۸۳۵ قانون مدنی، وصی نمی‌تواند انجام مورد وصایت را به دیگری واگذار کند، مگر اینکه موصی به او اذن داده باشد. همچنین، وصی نمی‌تواند برای بعد از فوت خود وصی دیگری تعیین کند."",""answer"":""2"",""confidence"":4}",
11,google/gemini-2.5-flash,2,4,تعلیق در مرحله انعقاد قرارداد ناشی از اراده طرفین است، اما تعلیق در مرحله اجرای قرارداد ممکن است ناشی از اراده یا حکم قانون باشد. بنابراین، اینکه در هر دو مورد تعلیق ناشی از اراده است، صحیح نیست.,1061,539,74,613,195,38,"{""explanation"":""تعلیق در مرحله انعقاد قرارداد ناشی از اراده طرفین است، اما تعلیق در مرحله اجرای قرارداد ممکن است ناشی از اراده یا حکم قانون باشد. بنابراین، اینکه در هر دو مورد تعلیق ناشی از اراده است، صحیح نیست."",""answer"":""2"",""confidence"":4}",
12,google/gemini-2.5-flash,4,4,اجل یا مدت برای انجام تعهدات قراردادی می‌تواند ناشی از توافق طرفین (ماده 10 قانون مدنی)، حکم دادگاه (در مواردی که قانون اجازه می‌دهد) یا مستقیماً از قانون باشد.,964,528,64,592,160,29,"{""explanation"":""اجل یا مدت برای انجام تعهدات قراردادی می‌تواند ناشی از توافق طرفین (ماده 10 قانون مدنی)، حکم دادگاه (در مواردی که قانون اجازه می‌دهد) یا مستقیماً از قانون باشد."",""answer"":""4"",""confidence"":4}",
13,google/gemini-2.5-flash,4,4,ایقاع عملی حقوقی یک‌طرفه است و اصولاً توسط نماینده قابل انجام نیست، مگر در موارد خاص که قانون اجازه داده باشد. در حالی که عقد به دلیل ماهیت دوطرفه خود، توسط نماینده قابل انجام است.,1046,511,64,575,180,35,"{""explanation"":""ایقاع عملی حقوقی یک‌طرفه است و اصولاً توسط نماینده قابل انجام نیست، مگر در موارد خاص که قانون اجازه داده باشد. در حالی که عقد به دلیل ماهیت دوطرفه خود، توسط نماینده قابل انجام است."",""answer"":""4"",""confidence"":4}",
14,google/gemini-2.5-flash,4,4,مطابق ماده ۶ قانون روابط موجر و مستأجر سال ۱۳۷۶، هرگاه مالک، ملک تجاری خود را به اجاره واگذار کند می‌تواند مبلغی را تحت عنوان سرقفلی از مستأجر دریافت کند و مستأجر نیز می‌تواند در اثنای مدت اجاره برای واگذاری حق خود مبلغی را از موجر یا مستأجر دیگر به عنوان سرقفلی دریافت کند، مگر آنکه در ضمن عقد اجاره حق انتقال به غیر از وی سلب شده باشد.,1300,584,118,702,337,69,"{""explanation"":""مطابق ماده ۶ قانون روابط موجر و مستأجر سال ۱۳۷۶، هرگاه مالک، ملک تجاری خود را به اجاره واگذار کند می‌تواند مبلغی را تحت عنوان سرقفلی از مستأجر دریافت کند و مستأجر نیز می‌تواند در اثنای مدت اجاره برای واگذاری حق خود مبلغی را از موجر یا مستأجر دیگر به عنوان سرقفلی دریافت کند، مگر آنکه در ضمن عقد اجاره حق انتقال به غیر از وی سلب شده باشد."",""answer"":""4"",""confidence"":4}",
15,google/gemini-2.5-flash,2,4,طبق ماده ۲۳ قانون حمایت حقوق مؤلفان و مصنفان و هنرمندان، نقل از آثار انتشار یافته و استناد به آنها برای مقاصد علمی، ادبی و آموزشی با ذکر مأخذ و نام پدیدآورنده مجاز است، بنابراین بدون هیچ قید و شرطی مجاز نیست.,1088,542,78,620,208,42,"{""explanation"":""طبق ماده ۲۳ قانون حمایت حقوق مؤلفان و مصنفان و هنرمندان، نقل از آثار انتشار یافته و استناد به آنها برای مقاصد علمی، ادبی و آموزشی با ذکر مأخذ و نام پدیدآورنده مجاز است، بنابراین بدون هیچ قید و شرطی مجاز نیست."",""answer"":""2"",""confidence"":4}",
16,google/gemini-2.5-flash,2,4,با توجه به ماده ۶۷۳ قانون مدنی، اگر وکیل از حدود اذن خود تجاوز کند، معامله فضولی محسوب می‌شود. اما در این مورد، موکل صراحتاً به وکیل اذن داده که ملک را به هر قیمت و حتی به خودش واگذار کند، بنابراین وکیل در حدود اذن عمل کرده و معامله صحیح است.,1181,618,92,710,242,52,"{""explanation"":""با توجه به ماده ۶۷۳ قانون مدنی، اگر وکیل از حدود اذن خود تجاوز کند، معامله فضولی محسوب می‌شود. اما در این مورد، موکل صراحتاً به وکیل اذن داده که ملک را به هر قیمت و حتی به خودش واگذار کند، بنابراین وکیل در حدود اذن عمل کرده و معامله صحیح است."",""answer"":""2"",""confidence"":4}",
17,google/gemini-2.5-flash,2,4,مطابق ماده ۲۶۴ قانون امور حسبی، ورثه می‌توانند ترکه را قبول یا رد نمایند و حق رد ترکه قابل انتقال به ورثه نیست.,808,539,48,587,111,23,"{""explanation"":""مطابق ماده ۲۶۴ قانون امور حسبی، ورثه می‌توانند ترکه را قبول یا رد نمایند و حق رد ترکه قابل انتقال به ورثه نیست."",""answer"":""2"",""confidence"":4}",
18,google/gemini-2.5-flash,1,4,طبق ماده ۸۷۵ قانون مدنی، شرط وراثت زنده بودن وارث در حین فوت مورث است و جنین در صورتی ارث می‌برد که زنده متولد شود، حتی اگر بلافاصله پس از تولد فوت کند. در این صورت، جنین وارث محسوب شده و سهم‌الارث او به ورثه خودش (که در اینجا مادرش است) می‌رسد. بنابراین، ابتدا سهم همسر (یک هشتم) پرداخت شده و مابقی به جنین می‌رسد که پس از فوت جنین، مادرش آن را به ارث می‌برد.,1088,574,137,711,360,76,"{""explanation"":""طبق ماده ۸۷۵ قانون مدنی، شرط وراثت زنده بودن وارث در حین فوت مورث است و جنین در صورتی ارث می‌برد که زنده متولد شود، حتی اگر بلافاصله پس از تولد فوت کند. در این صورت، جنین وارث محسوب شده و سهم‌الارث او به ورثه خودش (که در اینجا مادرش است) می‌رسد. بنابراین، ابتدا سهم همسر (یک هشتم) پرداخت شده و مابقی به جنین می‌رسد که پس از فوت جنین، مادرش آن را به ارث می‌برد."",""answer"":""1"",""confidence"":4}",
19,google/gemini-2.5-flash,2,4,در این حالت، متعهد به جای عین معین، مال دیگری را به متعهدله می‌دهد و متعهدله نیز آن را قبول می‌کند. این عمل در واقع یک نوع تبدیل تعهد از طریق تبدیل موضوع تعهد است که با توافق طرفین صورت می‌گیرد و ماهیت آن می‌تواند معاوضه، بیع یا صلح در مقام معاوضه یا بیع باشد.,1156,529,97,626,260,55,"{""explanation"":""در این حالت، متعهد به جای عین معین، مال دیگری را به متعهدله می‌دهد و متعهدله نیز آن را قبول می‌کند. این عمل در واقع یک نوع تبدیل تعهد از طریق تبدیل موضوع تعهد است که با توافق طرفین صورت می‌گیرد و ماهیت آن می‌تواند معاوضه، بیع یا صلح در مقام معاوضه یا بیع باشد."",""answer"":""2"",""confidence"":4}",
