id,model,answer,confidence,latency_ms,raw,error
1,google/gemini-2.5-flash-lite,3,4.0,1438,"```json
{""answer"":""3"",""confidence"":4}
```",
2,google/gemini-2.5-flash-lite,2,4.0,625,"```json
{""answer"": ""2"", ""confidence"": 4}
```",
3,google/gemini-2.5-flash-lite,4,4.0,661,"```json
{""answer"":""4"",""confidence"":4}
```",
4,google/gemini-2.5-flash-lite,2,4.0,762,"```json
{""answer"": ""2"", ""confidence"": 4}
```",
5,google/gemini-2.5-flash-lite,1,4.0,620,"```json
{""answer"":""1"",""confidence"":4}
```",
6,google/gemini-2.5-flash-lite,2,4.0,550,"```json
{""answer"":""2"",""confidence"":4}
```",
7,google/gemini-2.5-flash-lite,1,4.0,600,"```json
{""answer"":""1"",""confidence"":4}
```",
8,google/gemini-2.5-flash-lite,2,4.0,560,"```json
{
""answer"": ""2"",
""confidence"": 4
}
```",
9,google/gemini-2.5-flash-lite,2,4.0,559,"```json
{""answer"":""2"",""confidence"":4}
```",
10,google/gemini-2.5-flash-lite,4,4.0,569,"```json
{""answer"": ""4"", ""confidence"": 4}
```",
11,google/gemini-2.5-flash-lite,2,4.0,587,"```json
{""answer"": ""2"", ""confidence"": 4}
```",
12,google/gemini-2.5-flash-lite,4,4.0,513,"```json
{""answer"": ""4"", ""confidence"": 4}
```",
13,google/gemini-2.5-flash-lite,1,4.0,745,"```json
{""answer"": ""1"", ""confidence"": 4}
```",
14,google/gemini-2.5-flash-lite,4,4.0,642,"```json
{""answer"":""4"",""confidence"":4}
```",
15,google/gemini-2.5-flash-lite,2,4.0,550,"```json
{""answer"":""2"",""confidence"":4}
```",
16,google/gemini-2.5-flash-lite,1,3.0,681,"```json
{""answer"": ""1"", ""confidence"": 3}
```",
17,google/gemini-2.5-flash-lite,3,4.0,1255,"```json
{""answer"":""3"",""confidence"":4}
```",
18,google/gemini-2.5-flash-lite,2,4.0,668,"```json
{""answer"":""2"",""confidence"":4}
```",
19,google/gemini-2.5-flash-lite,3,4.0,557,"```json
{""answer"": ""3"", ""confidence"": 4}
```",
20,google/gemini-2.5-flash-lite,4,4.0,688,"```json
{""answer"": ""4"", ""confidence"": 4}
```",
21,google/gemini-2.5-flash-lite,4,4.0,566,"```json
{""answer"":""4"",""confidence"":4}
```",
22,google/gemini-2.5-flash-lite,4,4.0,536,"```json
{""answer"":""4"",""confidence"":4}
```",
23,google/gemini-2.5-flash-lite,4,4.0,586,"```json
{""answer"":""4"",""confidence"":4}
```",
24,google/gemini-2.5-flash-lite,1,4.0,514,"```json
{""answer"": ""1"", ""confidence"": 4}
```",
25,google/gemini-2.5-flash-lite,3,4.0,891,"```json
{""answer"": ""3"", ""confidence"": 4}
```",
26,google/gemini-2.5-flash-lite,2,4.0,517,"```json
{""answer"":""2"",""confidence"":4}
```",
