id,model,answer,confidence,latency_ms,raw,error
1,google/gemini-2.5-flash,3,4,1339,"{""answer"":""3"",""confidence"":4}",
2,google/gemini-2.5-flash,2,4,606,"{""answer"":""2"",""confidence"":4}",
3,google/gemini-2.5-flash,4,4,653,"{""answer"":""4"",""confidence"":4}",
4,google/gemini-2.5-flash,4,4,799,"{""answer"":""4"",""confidence"":4}",
5,google/gemini-2.5-flash,3,4,527,"{""answer"":""3"",""confidence"":4}",
6,google/gemini-2.5-flash,2,3,1141,"{""answer"":""2"",""confidence"":3}",
7,google/gemini-2.5-flash,2,4,512,"{""answer"":""2"",""confidence"":4}",
8,google/gemini-2.5-flash,2,4,547,"{""answer"":""2"",""confidence"":4}",
9,google/gemini-2.5-flash,2,4,545,"{""answer"":""2"",""confidence"":4}",
10,google/gemini-2.5-flash,4,4,566,"{""answer"":""4"",""confidence"":4}",
11,google/gemini-2.5-flash,2,4,567,"{""answer"":""2"",""confidence"":4}",
12,google/gemini-2.5-flash,4,4,551,"{""answer"":""4"",""confidence"":4}",
13,google/gemini-2.5-flash,1,4,623,"{""answer"":""1"",""confidence"":4}",
14,google/gemini-2.5-flash,4,4,548,"{""answer"":""4"",""confidence"":4}",
15,google/gemini-2.5-flash,2,4,640,"{""answer"":""2"",""confidence"":4}",
16,google/gemini-2.5-flash,2,4,570,"{""answer"":""2"",""confidence"":4}",
17,google/gemini-2.5-flash,3,4,487,"{""answer"":""3"",""confidence"":4}",
18,google/gemini-2.5-flash,2,4,442,"{""answer"":""2"",""confidence"":4}",
19,google/gemini-2.5-flash,2,4,518,"{""answer"":""2"",""confidence"":4}",
20,google/gemini-2.5-flash,4,4,448,"{""answer"":""4"",""confidence"":4}",
21,google/gemini-2.5-flash,2,4,573,"{""answer"":""2"",""confidence"":4}",
22,google/gemini-2.5-flash,4,4,643,"{""answer"":""4"",""confidence"":4}",
23,google/gemini-2.5-flash,4,4,612,"{""answer"":""4"",""confidence"":4}",
24,google/gemini-2.5-flash,1,4,527,"{""answer"":""1"",""confidence"":4}",
25,google/gemini-2.5-flash,2,4,372,"{""answer"":""2"",""confidence"":4}",
26,google/gemini-2.5-flash,4,4,445,"{""answer"":""4"",""confidence"":4}",
27,google/gemini-2.5-flash,2,4,542,"{""answer"":""2"",""confidence"":4}",
28,google/gemini-2.5-flash,1,4,634,"{""answer"":""1"",""confidence"":4}",
29,google/gemini-2.5-flash,2,4,502,"{""answer"":""2"",""confidence"":4}",
30,google/gemini-2.5-flash,2,4,430,"{""answer"":""2"",""confidence"":4}",
31,google/gemini-2.5-flash,1,4,643,"{""answer"":""1"",""confidence"":4}",
32,google/gemini-2.5-flash,2,4,936,"{""answer"":""2"",""confidence"":4}",
33,google/gemini-2.5-flash,1,4,576,"{""answer"":""1"",""confidence"":4}",
34,google/gemini-2.5-flash,4,3,462,"{""answer"":""4"",""confidence"":3}",
35,google/gemini-2.5-flash,3,4,583,"{""answer"":""3"",""confidence"":4}",
36,google/gemini-2.5-flash,1,4,602,"{""answer"":""1"",""confidence"":4}",
37,google/gemini-2.5-flash,2,4,586,"{""answer"":""2"",""confidence"":4}",
38,google/gemini-2.5-flash,3,4,481,"{""answer"":""3"",""confidence"":4}",
39,google/gemini-2.5-flash,3,4,577,"{""answer"":""3"",""confidence"":4}",
40,google/gemini-2.5-flash,2,4,478,"{""answer"":""2"",""confidence"":4}",
